date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:27:04	947/947	---M--	200	added ('OK')	application/rss+xml	etag:%220d5af1a2c82ea90883e9d4bd2b62b8d6%22	https://www.dangilroy.com/san-francisco-mediation-website-launched-for-the-hon-paul-l-beeman-ret/feed/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/san-francisco-mediation-website-launched-for-the-hon-paul-l-beeman-ret/feed/index.html	(from https://www.dangilroy.com/san-francisco-mediation-website-launched-for-the-hon-paul-l-beeman-ret/)
11:27:04	3042/3042	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:02%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fsan-francisco-mediation-website-launched-for-the-hon-paul-l-beeman-ret%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed8ebf.json	(from https://www.dangilroy.com/san-francisco-mediation-website-launched-for-the-hon-paul-l-beeman-ret/)
11:27:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:27:02%20GMT	https://www.dangilroy.com/?p=1244	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index7c4a.html	(from https://www.dangilroy.com/san-francisco-mediation-website-launched-for-the-hon-paul-l-beeman-ret/)
11:27:04	3160/3160	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:27:03%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fsan-francisco-mediation-website-launched-for-the-hon-paul-l-beeman-ret%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed53a1	(from https://www.dangilroy.com/san-francisco-mediation-website-launched-for-the-hon-paul-l-beeman-ret/)
11:27:05	83163/83163	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22623b49ea-144db%22	https://www.dangilroy.com/wp-content/uploads/2022/03/beeman_1920x1080-5-1024x576.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/beeman_1920x1080-5-1024x576.jpg	(from https://www.dangilroy.com/san-francisco-mediation-website-launched-for-the-hon-paul-l-beeman-ret/)
11:27:05	51947/51947	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:03%20GMT	https://www.dangilroy.com/category/new-law-firm-website/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/category/new-law-firm-website/index.html	(from https://www.dangilroy.com/san-francisco-mediation-website-launched-for-the-hon-paul-l-beeman-ret/)
11:27:06	851/851	---M--	200	added ('OK')	application/rss+xml	etag:%2289e7fededca4fd7cfbdd7975ab615964%22	https://www.dangilroy.com/five-tips-to-better-law-firm-web-design/feed/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/five-tips-to-better-law-firm-web-design/feed/index.html	(from https://www.dangilroy.com/five-tips-to-better-law-firm-web-design/)
11:27:06	21564/21564	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:04%20GMT	https://www.dangilroy.com/wp-json/wp/v2/posts/98	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/posts/98.json	(from https://www.dangilroy.com/five-tips-to-better-law-firm-web-design/)
11:27:06	2854/2854	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:04%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Ffive-tips-to-better-law-firm-web-design%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed06a6.json	(from https://www.dangilroy.com/five-tips-to-better-law-firm-web-design/)
11:27:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:27:05%20GMT	https://www.dangilroy.com/?p=98	C:/My%20Web%20Sites/ibst/www.dangilroy.com/indexb6ad.html	(from https://www.dangilroy.com/five-tips-to-better-law-firm-web-design/)
11:27:07	2972/2972	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:27:05%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Ffive-tips-to-better-law-firm-web-design%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedf818	(from https://www.dangilroy.com/five-tips-to-better-law-firm-web-design/)
11:27:08	9553/9553	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:06%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/54	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/54.json	(from https://www.dangilroy.com/privacy-policy/)
11:27:08	35654/35654	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:06%20GMT	https://www.dangilroy.com/category/law-firm-marketing-tips/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/category/law-firm-marketing-tips/index.html	(from https://www.dangilroy.com/five-tips-to-better-law-firm-web-design/)
11:27:08	2581/2581	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:06%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fprivacy-policy%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed0e9d.json	(from https://www.dangilroy.com/privacy-policy/)
11:27:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:27:06%20GMT	https://www.dangilroy.com/?p=54	C:/My%20Web%20Sites/ibst/www.dangilroy.com/indexcc0f.html	(from https://www.dangilroy.com/privacy-policy/)
11:27:08	2661/2661	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:27:07%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fprivacy-policy%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed0431	(from https://www.dangilroy.com/privacy-policy/)
11:27:09	310332/310332	---M-Z	200	added ('OK')	text/css	etag:W/%2262a1259d-4bc3c%22	https://www.dangilroy.com/wp-content/cache/autoptimize/css/autoptimize_8c849d6bf70113639ba5d0d31c8a5022.css	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/cache/autoptimize/css/autoptimize_8c849d6bf70113639ba5d0d31c8a5022.css	(from https://www.dangilroy.com/sitemap/)
11:27:10	22703/22703	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:08%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/1653	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/1653.json	(from https://www.dangilroy.com/sitemap/)
11:27:10	2366/2366	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:08%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fsitemap%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed14b3.json	(from https://www.dangilroy.com/sitemap/)
11:27:11	2436/2436	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:27:09%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fsitemap%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed43c6	(from https://www.dangilroy.com/sitemap/)
11:27:12	53342/53342	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:10%20GMT	https://www.dangilroy.com/new-mexico-law-firm-website-design/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/new-mexico-law-firm-website-design/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:12	53282/53282	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:10%20GMT	https://www.dangilroy.com/real-estate-attorney-website-design/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/real-estate-attorney-website-design/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:12	54281/54281	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:10%20GMT	https://www.dangilroy.com/defense-attorney-websites/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/defense-attorney-websites/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:27:09%20GMT	https://www.dangilroy.com/?p=1653	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index553d.html	(from https://www.dangilroy.com/sitemap/)
11:27:13	62857/62857	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:11%20GMT	https://www.dangilroy.com/florida-law-firm-website-design/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/florida-law-firm-website-design/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:13	65928/65928	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:11%20GMT	https://www.dangilroy.com/portland-lawyer-website-design/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portland-lawyer-website-design/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:13	28633/28633	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jul%202022%2004:27:11%20GMT	https://www.dangilroy.com/_8.src	C:/My%20Web%20Sites/ibst/www.dangilroy.com/_8.src	(from https://www.statcounter.com/counter/counter.js)
11:27:14	65941/65941	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:11%20GMT	https://www.dangilroy.com/portland-law-firm-website-design/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portland-law-firm-website-design/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:14	56907/56907	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:12%20GMT	https://www.dangilroy.com/florida-injury-lawyer-website-design/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/florida-injury-lawyer-website-design/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:14	59223/59223	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:12%20GMT	https://www.dangilroy.com/personal-injury-website-design/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/personal-injury-website-design/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:14	28638/28638	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jul%202022%2004:27:12%20GMT	https://www.dangilroy.com/statcounter.com/counter/counter.js	C:/My%20Web%20Sites/ibst/www.dangilroy.com/statcounter.com/counter/counter.js	(from https://www.statcounter.com/counter/counter.js)
11:27:15	63060/63060	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:13%20GMT	https://www.dangilroy.com/new-york-law-firm-website-design/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/new-york-law-firm-website-design/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:15	50337/50337	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:13%20GMT	https://www.dangilroy.com/portfolio/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:15	30995/30995	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:13%20GMT	https://www.dangilroy.com/portfolio/client/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:15	42020/42020	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:13%20GMT	https://www.dangilroy.com/portfolio/client/jim-vogele/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/jim-vogele/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:15	28638/28638	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jul%202022%2004:27:13%20GMT	https://www.dangilroy.com/statcounter.com/counter/counter_test.js	C:/My%20Web%20Sites/ibst/www.dangilroy.com/statcounter.com/counter/counter_test.js	(from https://www.statcounter.com/counter/counter.js)
11:27:16	50931/50931	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:27:14%20GMT	https://www.dangilroy.com/thank-you/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/thank-you/index.html	(from https://www.dangilroy.com/sitemap/)
11:27:16	55171/55171	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2261f96cb1-d783%22	https://www.statcounter.com/counter/recorder.js	C:/My%20Web%20Sites/ibst/www.statcounter.com/counter/recorder.js	(from https://www.statcounter.com/counter/counter.js)
11:27:16	28633/28633	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jul%202022%2004:27:14%20GMT	https://www.dangilroy.com/statcounter.com/localstorage/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/statcounter.com/localstorage/index.html	(from https://www.statcounter.com/counter/counter.js)
11:27:16	8492/8492	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:14%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/1559	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/1559.json	(from https://www.dangilroy.com/quick-contact-form/)
11:27:17	2573/2573	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:15%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fquick-contact-form%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedbcf6.json	(from https://www.dangilroy.com/quick-contact-form/)
11:27:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:27:15%20GMT	https://www.dangilroy.com/?p=1559	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index8fe5.html	(from https://www.dangilroy.com/quick-contact-form/)
11:27:17	2654/2654	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:27:15%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fquick-contact-form%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedc564	(from https://www.dangilroy.com/quick-contact-form/)
11:27:18	9536/9536	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:16%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/264	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/264.json	(from https://www.dangilroy.com/portfolio/client/boag-ip/)
11:27:18	2613/2613	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:16%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fboag-ip%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedc115.json	(from https://www.dangilroy.com/portfolio/client/boag-ip/)
11:27:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:27:17%20GMT	https://www.dangilroy.com/?p=264	C:/My%20Web%20Sites/ibst/www.dangilroy.com/indexd728.html	(from https://www.dangilroy.com/portfolio/client/boag-ip/)
11:27:19	2689/2689	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:27:17%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fboag-ip%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedb517	(from https://www.dangilroy.com/portfolio/client/boag-ip/)
11:27:20	240874/240874	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22620fb2bc-3acea%22	https://www.dangilroy.com/wp-content/uploads/2022/02/boag_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/boag_1920x1080-4.jpg	(from https://www.dangilroy.com/portfolio/client/boag-ip/)
11:27:20	166258/166258	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22620fb2b8-28972%22	https://www.dangilroy.com/wp-content/uploads/2022/02/boag_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/boag_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/boag-ip/)
11:27:21	278751/278751	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22620fb3a5-440df%22	https://www.dangilroy.com/wp-content/uploads/2022/02/boag_1920x1080-5.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/boag_1920x1080-5.jpg	(from https://www.dangilroy.com/portfolio/client/boag-ip/)
11:27:22	9763/9763	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:20%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/294	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/294.json	(from https://www.dangilroy.com/portfolio/client/martinis-farley/)
11:27:23	2687/2687	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:21%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fmartinis-farley%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed5421.json	(from https://www.dangilroy.com/portfolio/client/martinis-farley/)
11:27:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:27:21%20GMT	https://www.dangilroy.com/?p=294	C:/My%20Web%20Sites/ibst/www.dangilroy.com/indexe2aa.html	(from https://www.dangilroy.com/portfolio/client/martinis-farley/)
11:27:23	2765/2765	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:27:22%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fmartinis-farley%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embeda151	(from https://www.dangilroy.com/portfolio/client/martinis-farley/)
11:27:24	105030/105030	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22621080cf-19a46%22	https://www.dangilroy.com/wp-content/uploads/2022/02/martinis-farley_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/martinis-farley_1920x1080-3.jpg	(from https://www.dangilroy.com/portfolio/client/martinis-farley/)
11:27:24	218646/218646	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22621080cd-35616%22	https://www.dangilroy.com/wp-content/uploads/2022/02/martinis-farley_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/martinis-farley_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/martinis-farley/)
11:27:25	223641/223641	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22621080d0-36999%22	https://www.dangilroy.com/wp-content/uploads/2022/02/martinis-farley_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/martinis-farley_1920x1080-4.jpg	(from https://www.dangilroy.com/portfolio/client/martinis-farley/)
11:27:25	9903/9903	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:24%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/300	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/300.json	(from https://www.dangilroy.com/portfolio/client/gelinas-law-offices/)
11:27:26	2680/2680	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:24%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fgelinas-law-offices%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed86b3.json	(from https://www.dangilroy.com/portfolio/client/gelinas-law-offices/)
11:27:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:27:24%20GMT	https://www.dangilroy.com/?p=300	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index65a9.html	(from https://www.dangilroy.com/portfolio/client/gelinas-law-offices/)
11:27:27	2756/2756	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:27:24%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fgelinas-law-offices%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed8dbb	(from https://www.dangilroy.com/portfolio/client/gelinas-law-offices/)
11:27:27	303135/303135	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226210851b-4a01f%22	https://www.dangilroy.com/wp-content/uploads/2022/02/gelinas_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/gelinas_1920x1080-1.jpg	(from https://www.dangilroy.com/portfolio/client/gelinas-law-offices/)
11:27:28	37199/37199	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262108520-914f%22	https://www.dangilroy.com/wp-content/uploads/2022/02/gelinas_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/gelinas_1920x1080-4.jpg	(from https://www.dangilroy.com/portfolio/client/gelinas-law-offices/)
11:27:28	189015/189015	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226210851d-2e257%22	https://www.dangilroy.com/wp-content/uploads/2022/02/gelinas_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/gelinas_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/gelinas-law-offices/)
11:27:29	207520/207520	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226210851e-32aa0%22	https://www.dangilroy.com/wp-content/uploads/2022/02/gelinas_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/gelinas_1920x1080-3.jpg	(from https://www.dangilroy.com/portfolio/client/gelinas-law-offices/)
11:27:29	9720/9720	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:27%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/318	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/318.json	(from https://www.dangilroy.com/portfolio/client/barze-taylor-noles-lowther/)
11:27:30	2668/2668	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:28%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fbarze-taylor-noles-lowther%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedac86.json	(from https://www.dangilroy.com/portfolio/client/barze-taylor-noles-lowther/)
11:27:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:27:28%20GMT	https://www.dangilroy.com/?p=318	C:/My%20Web%20Sites/ibst/www.dangilroy.com/indexcb8c.html	(from https://www.dangilroy.com/portfolio/client/barze-taylor-noles-lowther/)
11:27:30	2744/2744	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:27:28%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fbarze-taylor-noles-lowther%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed3138	(from https://www.dangilroy.com/portfolio/client/barze-taylor-noles-lowther/)
11:27:31	178181/178181	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262110a98-2b805%22	https://www.dangilroy.com/wp-content/uploads/2022/02/btnl_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/btnl_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/barze-taylor-noles-lowther/)
11:27:31	180262/180262	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262110a99-2c026%22	https://www.dangilroy.com/wp-content/uploads/2022/02/btnl_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/btnl_1920x1080-3.jpg	(from https://www.dangilroy.com/portfolio/client/barze-taylor-noles-lowther/)
11:27:32	90612/90612	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262110ade-161f4%22	https://www.dangilroy.com/wp-content/uploads/2022/02/btnl_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/btnl_1920x1080-4.jpg	(from https://www.dangilroy.com/portfolio/client/barze-taylor-noles-lowther/)
11:27:32	9504/9504	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:30%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/327	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/327.json	(from https://www.dangilroy.com/portfolio/client/black-helterline/)
11:27:32	2658/2658	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:27:31%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fblack-helterline%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedefe3.json	(from https://www.dangilroy.com/portfolio/client/black-helterline/)
11:27:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:27:31%20GMT	https://www.dangilroy.com/?p=327	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index5355.html	(from https://www.dangilroy.com/portfolio/client/black-helterline/)
11:27:33	2734/2734	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:27:31%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fblack-helterline%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed5680	(from https://www.dangilroy.com/portfolio/client/black-helterline/)
11:27:33	94960/94960	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226211109b-172f0%22	https://www.dangilroy.com/wp-content/uploads/2022/02/black-helterline_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/black-helterline_1920x1080-4.jpg	(from https://www.dangilroy.com/portfolio/client/black-helterline/)
